day,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd,performance_tier_index,engagement_score
Thursday,Social,Central,Desktop,Gen X,Traffic,58394,1012,1.73,1512.87,26,2.57,60.04,206,23,6.38,1354.38,0,3.570092818
Friday,Video,South,CTV,Millennials,Awareness,244889,7624,3.11,9678.02,0,0,20.33,219,35,8.12,0,0,6.818011426
Monday,Display,East,Desktop,Boomers,Traffic,168523,1926,1.14,1543.8,58,3.01,63.32,69,28,6.68,3753.69,1,0.788580787
Wednesday,Display,Central,CTV,Gen Z,Awareness,175609,1412,0.8,1180.49,94,6.66,35.77,232,42,4.23,15270.27,3,1.865416921
Sunday,Video,South,Tablet,Boomers,Traffic,122091,3688,3.02,4123.28,0,0,41.44,193,36,6.76,0,0,5.829946515
Tuesday,Affiliate,West,CTV,Gen X,Awareness,105408,2795,2.65,1896.34,0,0,35.91,65,26,5.65,536.13,0,1.723540908
Sunday,Social,West,Tablet,Gen Z,Awareness,62850,1767,2.81,2157.56,41,2.32,37.46,145,18,8.61,4077.34,1,4.076610979
Monday,Affiliate,East,Desktop,Gen Z,App Installs,95902,1394,1.45,2053.48,88,6.31,47.95,116,26,7.54,11368.55,2,1.686137932
Tuesday,Social,East,Desktop,Boomers,Leads,112184,2453,1.34,2376.74,111,7.38,56.38,110,41,7.18,6140.75,1,2.405244955
Sunday,Video,South,Mobile,Gen X,App Installs,268699,5981,2.23,12472.63,243,4.06,26.88,144,38,8.75,26146.42,1,3.20531152
Friday,Search,South,CTV,Gen X,Leads,163556,7524,4.6,10120.35,157,2.09,71.91,177,37,6.89,12895.18,1,8.142458852
Sunday,Display,West,Desktop,Gen X,Sales,176601,1637,0.93,1666.44,44,2.69,58.37,190,29,6.92,4005.48,1,1.761201805
Tuesday,Social,Central,CTV,Gen Z,Traffic,64357,1600,2.49,2421.32,52,3.25,61.58,173,27,9.62,4308.58,1,4.301008437
Saturday,Social,North,Desktop,Millennials,Awareness,96816,3494,3.61,5760.12,129,3.69,55.46,74,30,6.94,12158.09,1,2.670591638
Friday,Video,East,Desktop,Boomers,Sales,81901,1099,1.34,2133.445,58,5.28,66.3,86,34,7.65,4049.06,1,1.154003004
Wednesday,Search,West,Mobile,Boomers,Leads,138339,5270,3.81,6671.01,245,4.65,33.83,183,34,9.71,18552.83,1,6.971352981
Wednesday,Affiliate,Central,CTV,Boomers,Sales,84856,1389,1.64,1037.93,102,7.34,58.06,173,48,7.47,2733.76,1,2.831820967
Tuesday,Social,East,Desktop,Millennials,App Installs,95736,1922,2.01,3564.58,74,3.85,48.19,195,46,6.61,8973.58,1,3.914828278
Sunday,Display,Central,Desktop,Gen Z,App Installs,99617,1323,1.33,1243.71,84,6.35,68.3,276,38,6.07,6761.57,2,3.665518938
Tuesday,Email,South,CTV,Gen Z,Traffic,32556,1409,4.33,674.92,109,7.74,63.11,192,33,7.29,6680.88,2,8.309620346
Wednesday,Video,North,Tablet,Gen Z,Leads,313113,11640,3.72,14115.86,601,5.16,74.51,131,27,7.84,31542.17,1,4.869935135
Sunday,Affiliate,North,CTV,Gen X,App Installs,101918,1479,1.45,1652.75,80,5.41,51.54,160,29,7.02,9940.23,2,2.321866599
Friday,Affiliate,North,Tablet,Gen Z,App Installs,93847,1435,1.53,946.7,93,6.48,49.63,130,27,7.13,7512.86,2,1.987809946
Thursday,Affiliate,East,Tablet,Gen Z,Awareness,106338,1465,1.38,1166.73,96,6.55,75.53,164,43,7.62,13194.89,3,2.259399274
Monday,Email,Central,CTV,Gen Z,Sales,81817,2782,3.4,1681.18,304,10.93,74.87,159,48,7.51,25419.7,3,5.406431426
Saturday,Display,South,Desktop,Boomers,Awareness,182473,1924,1.05,1873.56,62,3.22,52.54,289,31,8.33,6330.7,2,3.047223425
Saturday,Search,South,Desktop,Boomers,Sales,80284,2847,3.55,5925.69,168,5.9,70.28,299,42,6.47,18520.23,2,10.60302177
Saturday,Display,South,Mobile,Gen X,Sales,170382,2260,1.33,2276.3,23,1.02,51.01,162,20,6.42,1482.24,0,2.148818537
Sunday,Display,Central,Desktop,Boomers,Sales,181304,1400,0.77,1151.47,53,3.79,52.35,235,31,7.89,2919.4,1,1.814631779
Saturday,Video,West,Tablet,Boomers,Awareness,231501,8588,3.71,18337.28,398,4.63,24.26,141,36,6.97,23305.24,1,5.230681509
Tuesday,Search,North,Tablet,Boomers,Traffic,117495,5730,4.88,13593.8,420,7.33,26.68,174,30,8.32,35439.02,1,8.485637687
Wednesday,Affiliate,South,CTV,Gen Z,Leads,86466,1961,2.27,2189.14,177,9.03,63.6,232,24,10,19566.95,2,5.261628848
Monday,Social,South,Tablet,Millennials,App Installs,95637,1557,1.63,2130.85,63,4.05,38.37,192,18,5.96,3233.96,1,3.125819505
Monday,Video,East,Mobile,Gen Z,Awareness,169281,5003,2.96,6465.05,157,3.14,30.81,178,29,8.01,11641.66,1,5.260684897
Saturday,Email,North,CTV,Boomers,Awareness,66643,2083,3.13,496.4,147,7.06,65.66,314,34,7.74,16131.66,3,9.814414117
Tuesday,Email,North,Mobile,Gen Z,Sales,60690,2550,4.2,20,270,10.59,33.01,116,18,6.29,27849.4,3,4.87394958
Tuesday,Social,South,CTV,Gen Z,Awareness,114912,3641,3.17,2900.22,241,6.62,51.59,101,32,4.83,18442.1,2,3.200196672
Tuesday,Video,East,Tablet,Boomers,Sales,226679,6247,2.76,10626.56,166,2.66,50.45,205,27,6.06,11919.55,1,5.649552892
Saturday,Email,East,Tablet,Millennials,Traffic,17526,461,2.63,20,55,11.93,78.91,155,25,9.04,4909.21,3,4.077085473
Friday,Social,North,Tablet,Gen Z,Sales,108796,1084,1,1280.31,27,2.49,54.88,250,18,7.49,3213.87,1,2.490900401
Tuesday,Email,North,Mobile,Boomers,Awareness,66135,263,0.4,137.66,18,6.84,38.35,114,29,7.46,1989.44,3,0.45334543
Tuesday,Search,South,CTV,Boomers,Sales,164432,8194,4.98,21896.48,782,9.54,39.32,135,59,5.11,37181.66,1,6.727340177
Wednesday,Affiliate,Central,CTV,Gen X,App Installs,115781,1894,1.64,2344.17,15,0.79,40.54,85,25,5.03,1306.77,0,1.390469939
Sunday,Email,East,CTV,Gen X,Awareness,23711,302,1.27,156.1,35,11.59,66.96,122,25,7.28,2859.94,3,1.553877947
Wednesday,Social,South,Mobile,Millennials,Awareness,95015,2839,2.99,3314.66,47,1.66,69.35,232,28,7.98,5150.12,1,6.932042309
Saturday,Search,South,Mobile,Millennials,Sales,79061,5550,7.02,10209.04,272,4.9,53.96,133,28,6.66,18722.4,1,9.336461719
Monday,Affiliate,South,Desktop,Boomers,App Installs,78928,1036,1.31,735.62,55,5.31,54.67,207,36,5.99,3287.82,2,2.717058585
Thursday,Social,North,Tablet,Boomers,Traffic,139231,2661,1.91,3504.36,190,7.14,61.31,246,49,6.73,17480.58,2,4.701582263
Monday,Video,West,Mobile,Gen Z,Traffic,199454,4078,2.04,7897.23,159,3.9,69.36,162,36,8.47,20649.64,1,3.312222367
Sunday,Social,West,CTV,Boomers,Awareness,98032,434,0.44,349.95,18,4.15,44.87,165,28,6.24,538.66,1,0.730475763
Wednesday,Video,Central,Desktop,Millennials,Leads,157352,4201,2.67,7146.73,199,4.74,54.86,231,32,9.8,5084.83,0,6.167261935
Monday,Email,West,Mobile,Gen X,Awareness,50811,2553,5.02,1873.66,142,5.56,55.18,217,22,5.4,16078.25,2,10.90317057
Friday,Search,West,CTV,Boomers,App Installs,133339,7394,5.55,16187.44,268,3.62,51.13,247,37,8.91,15874.15,0,13.69680289
Saturday,Email,Central,Tablet,Gen Z,Sales,33470,1101,3.29,437.4,106,9.63,41.39,74,18,5.49,10812.68,3,2.434239618
Monday,Video,West,CTV,Millennials,Awareness,165789,2402,1.45,5471.08,93,3.87,64.01,229,28,5.15,11579.9,1,3.317819638
Sunday,Email,North,CTV,Gen X,App Installs,44521,2165,4.86,949.15,211,9.75,55.62,109,49,8.86,16561.46,3,5.300532333
Monday,Video,Central,Tablet,Boomers,Sales,236854,6264,2.64,12075.64,358,5.72,64.21,209,36,4.22,31318.31,1,5.527354404
Monday,Display,West,Desktop,Millennials,App Installs,202921,2914,1.44,3310.61,36,1.24,73.44,190,35,5.91,3360.22,1,2.728450974
Friday,Affiliate,East,CTV,Millennials,Leads,102192,1895,1.85,576.15,81,4.27,47.8,125,24,8.4,9445.64,3,2.317940739
Wednesday,Affiliate,West,CTV,Gen X,Sales,61628,1481,2.4,835.61,46,3.11,60.93,227,33,4.76,4595.2,2,5.455101577
Tuesday,Social,Central,Desktop,Gen X,Awareness,131176,3459,2.64,3692.17,180,5.2,46.88,234,35,7.31,4262.8,1,6.170381777
Monday,Affiliate,West,Desktop,Millennials,Traffic,146011,1365,0.93,1704.74,37,2.71,79.37,185,25,4.92,3890.46,1,1.729492983
Thursday,Social,Central,CTV,Gen Z,Sales,73740,2472,3.35,1223.86,154,6.23,50.03,185,39,6.72,14956.53,3,6.201790073
Saturday,Video,East,Desktop,Millennials,App Installs,175934,5801,3.3,14480.48,306,5.27,63.72,166,18,7.7,26077.89,1,5.473450271
Tuesday,Affiliate,South,Desktop,Gen Z,Awareness,95569,1197,1.25,907.22,43,3.59,53.73,119,32,4.87,4100.24,2,1.490472852
Monday,Display,West,Mobile,Millennials,Awareness,187634,1800,0.96,2061.56,0,0,31.12,131,36,7.8,34.73,0,1.256701877
Wednesday,Display,North,Tablet,Millennials,App Installs,189079,1563,0.83,1407.8,39,2.5,54.53,109,31,6.05,1530.75,1,0.901036075
Friday,Email,North,Mobile,Boomers,Sales,38992,1748,4.48,350.04,17,0.97,52.68,159,33,4.45,1522.37,2,7.127923677
Friday,Social,East,CTV,Boomers,Awareness,81993,2766,3.37,3297.11,19,0.69,48.53,164,25,6.04,2712.95,0,5.532472284
Tuesday,Social,East,Tablet,Millennials,Awareness,93315,2434,2.61,2840.84,157,6.45,68.48,100,26,7.88,13523.05,2,2.608369501
Friday,Social,West,CTV,Gen Z,Traffic,84027,1627,1.94,1940.7,73,4.49,59.86,42,19,5.41,5960.66,2,0.813238602
Sunday,Video,East,Tablet,Millennials,Awareness,203818,5038,2.47,7223.09,453,8.99,78.87,138,41,5,29589.88,2,3.411102062
Friday,Display,East,CTV,Gen X,Traffic,174641,416,0.24,475.73,0,0,54.55,123,54,2.85,4.64,0,0.292989619
Saturday,Social,Central,CTV,Millennials,Traffic,107970,1990,1.84,2784.85,137,6.88,61.87,165,45,6.01,12065.59,2,3.041122534
Friday,Video,West,CTV,Boomers,App Installs,197694,5496,2.78,11966.9,314,5.71,46.02,122,27,6.89,24440.3,1,3.391665908
Monday,Search,Central,Mobile,Gen Z,Leads,122721,5475,4.46,12075.83,227,4.15,76.97,238,31,6.65,17366.21,1,10.61798714
Friday,Video,North,Desktop,Gen Z,App Installs,211348,7260,3.44,13791.06,369,5.08,44.87,5,35,3.59,33981.9,1,0.171754642
Tuesday,Display,North,Tablet,Millennials,Sales,167594,955,0.57,940.78,43,4.5,46.58,135,28,6.52,3026.85,2,0.769269783
Monday,Social,East,Mobile,Gen Z,App Installs,116554,2401,2.06,3347.18,48,2,71.29,186,41,7.88,2829.3,0,3.831580212
Saturday,Display,West,Desktop,Gen X,Traffic,161516,1547,0.96,1402.16,0,0,50.61,283,44,10,0,0,2.710573565
Thursday,Search,Central,Tablet,Gen X,Traffic,144131,5483,3.8,6884.48,166,3.03,26.1,255,19,7.6,15120.73,1,9.700654266
Thursday,Search,North,Tablet,Millennials,Leads,90180,3728,4.13,7269.91,199,5.34,43.8,295,35,9.25,16457.22,1,12.19516523
Saturday,Affiliate,West,Mobile,Gen Z,Leads,110045,2330,2.12,2736.97,129,5.54,37.36,129,48,6.51,10124.89,2,2.73133718
Friday,Display,Central,Tablet,Gen Z,Awareness,140864,1266,0.9,607.59,43,3.4,61.67,257,18,6.56,3580.2,2,2.309759768
Tuesday,Affiliate,North,CTV,Gen X,App Installs,92208,2273,2.47,1251.84,138,6.07,53.23,168,44,7.91,10308.74,2,4.141332639
Thursday,Affiliate,North,CTV,Gen X,Traffic,72101,1934,2.68,2255.42,72,3.72,63.98,61,41,6.75,9240.41,2,1.636232507
Thursday,Affiliate,Central,Desktop,Gen X,Leads,74636,1174,1.57,883.95,52,4.43,78.89,114,28,10,4707.89,2,1.793182914
Thursday,Display,Central,Desktop,Boomers,App Installs,207673,1785,0.86,1671.59,92,5.15,44.43,198,29,5.1,9555.67,2,1.70185821
Friday,Affiliate,South,Mobile,Gen X,App Installs,93423,1709,1.83,1548.58,12,0.7,46.96,163,41,6.99,1790.45,1,2.981781788
Friday,Email,South,Tablet,Boomers,Awareness,40879,2436,5.96,814.43,52,2.13,61.4,69,29,6,4803.21,2,4.111744416
Monday,Social,West,CTV,Gen Z,Awareness,59353,1283,2.16,1692.43,19,1.48,60.49,112,32,7.38,1722.39,1,2.421040217
Wednesday,Search,West,Desktop,Boomers,Traffic,128635,5581,4.34,9301.43,280,5.02,63.88,130,37,4.21,30456.84,2,5.640222335
Tuesday,Video,North,Tablet,Boomers,App Installs,218237,6765,3.1,15849.84,425,6.28,36.98,113,39,5.37,27658,1,3.502820328
Thursday,Email,Central,CTV,Gen X,App Installs,54968,1744,3.17,431.75,249,14.28,54.89,174,32,6.98,21157.19,3,5.5205938
Friday,Video,West,CTV,Boomers,Sales,257186,8251,3.21,13085.06,564,6.84,41.47,140,55,6.46,37825.5,1,4.491457544
Saturday,Social,South,Desktop,Boomers,Sales,97306,1934,1.99,3167.83,90,4.65,48.43,143,28,6.98,8522.06,1,2.84218856
Sunday,Social,Central,Mobile,Millennials,Sales,85662,2082,2.43,2951.4,66,3.17,61.06,292,43,6.57,5114.5,1,7.097009176
Friday,Video,North,Desktop,Gen X,Awareness,168506,3136,1.86,4718.47,60,1.91,48.9,151,36,7.29,4381.17,0,2.810202604
Tuesday,Email,West,Mobile,Gen Z,Leads,44837,1741,3.88,762.67,86,4.94,34.51,251,35,5.82,7518.08,2,9.746214064
Monday,Email,East,Mobile,Millennials,Awareness,62015,2500,4.03,473.82,170,6.8,77.82,112,29,5.74,9995.4,3,4.515036685
Monday,Display,East,Tablet,Gen X,Leads,216371,1979,0.91,1504.51,42,2.12,71.19,135,44,4.88,4941.75,2,1.234754195
Thursday,Video,North,Desktop,Millennials,App Installs,227284,3362,1.48,4355.98,115,3.42,52.09,174,48,5.49,15372.29,2,2.573819539
Friday,Video,North,Tablet,Gen X,Traffic,186478,4022,2.16,6151.48,307,7.63,64.28,67,26,6.13,30813.44,2,1.445071268
Saturday,Social,West,Mobile,Gen Z,App Installs,85670,1531,1.79,1726.82,70,4.57,53.98,172,19,10,4674.69,1,3.073794794
Friday,Display,North,Mobile,Boomers,Sales,142035,786,0.55,366.56,14,1.78,60.34,156,24,5.04,1061.65,1,0.863280177
Thursday,Email,East,CTV,Gen X,Sales,49925,1777,3.56,675.24,123,6.92,70.63,233,39,8.35,5548.63,2,8.29325989
Monday,Affiliate,West,CTV,Boomers,Traffic,112604,734,0.65,559.83,27,3.68,49.3,188,39,7.11,1946.81,2,1.225462683
Saturday,Affiliate,East,Mobile,Boomers,Sales,63767,957,1.5,1493.01,51,5.33,42.5,51,40,9.55,5774.33,2,0.765395894
Tuesday,Social,West,Tablet,Gen Z,Sales,163,4,2.45,13658.69,0,0,51.01,265,24,7.1,109.39,0,6.503067485
Saturday,Affiliate,East,Mobile,Millennials,Awareness,101797,1189,1.17,899.19,15,1.26,46.81,239,31,4.84,1693.23,1,2.79154592
Friday,Email,East,Mobile,Gen Z,Traffic,86267,2749,3.19,406.46,229,8.33,47.53,129,34,6.31,5423.7,3,4.110737594
Sunday,Email,Central,Mobile,Millennials,Sales,63188,1898,3,621.36,130,6.85,38.5,190,47,8.92,9176.13,3,5.707096284
Thursday,Email,North,Mobile,Millennials,Awareness,111252,3879,3.49,2511.6,247,6.37,49.28,173,32,6.68,29776.8,3,6.031954482
Sunday,Display,South,Desktop,Boomers,Awareness,285307,3567,1.25,2919.34,101,4.99,65.13,141,26,6.15,18366.52,2,1.76282741
Thursday,Email,Central,Tablet,Boomers,App Installs,54656,3410,6.24,571.44,229,6.72,72.59,93,32,10,17303.55,3,5.802290691
Tuesday,Social,West,Mobile,Gen X,Sales,109304,3526,3.23,3623.77,202,5.73,57.43,142,33,8.76,18357.04,2,4.580728976
Monday,Display,North,Mobile,Gen Z,App Installs,168611,1831,1.09,1807.93,68,3.71,33.7,205,48,7.66,7778.24,2,2.226159622
Wednesday,Social,East,Desktop,Millennials,Leads,91209,2797,3.07,4642.28,167,5.97,53.07,233,43,10,20972.67,2,7.145139186
Sunday,Search,South,Tablet,Boomers,Traffic,118836,5855,4.93,2408.47,331,5.65,46.12,99,38,6.3,32255.03,3,4.877688579
Thursday,Affiliate,North,Tablet,Boomers,Awareness,127461,4404,3.46,4168.15,0,0,47.22,136,24,8.03,49.35,0,4.699037353
Saturday,Display,South,CTV,Gen X,Leads,199250,2683,1.35,2896.42,19,0.71,34.23,182,41,5.98,628.01,0,2.450720201
Wednesday,Video,North,Mobile,Millennials,Traffic,227811,7463,3.28,6316.74,393,5.27,45.51,173,43,6.6,33287.81,2,5.667412899
Thursday,Email,Central,Desktop,Boomers,App Installs,61812,430,0.7,98.87,50,11.63,59.95,193,40,5.14,3711.64,3,1.342619556
Friday,Email,West,Mobile,Gen X,Awareness,68470,3159,4.61,1396.87,193,6.11,27.22,188,34,10,12364.61,2,8.673754929
Tuesday,Display,West,CTV,Gen Z,Sales,198373,1893,0.95,1424.31,85,4.49,52.4,178,40,4.78,7968.62,2,1.698588013
Wednesday,Email,Central,Mobile,Millennials,App Installs,90727,1322,1.46,291.88,58,4.39,24.35,236,41,5.63,5502.87,3,3.438799916
Saturday,Affiliate,South,Tablet,Boomers,Sales,117115,2453,2.1,2634.04,85,3.45,84.71,162,18,7.14,9807,2,3.393126414
Saturday,Search,Central,Desktop,Millennials,Leads,120874,5898,4.88,15197.16,481,8.16,61.63,271,38,8.93,37798.15,1,13.22334001
Thursday,Email,South,Desktop,Boomers,App Installs,37386,1032,2.76,301.59,98,9.5,60.78,151,19,7.43,10316.72,3,4.168191302
Thursday,Video,North,Mobile,Boomers,App Installs,211992,6419,3.03,11443.66,236,3.68,67.66,136,36,5.36,20957.87,1,4.118004453
Monday,Display,South,Mobile,Gen Z,Sales,125567,1371,1.09,1746.28,0,0,34.67,194,31,3.69,45.98,0,2.118183918
Tuesday,Display,Central,Tablet,Boomers,Leads,163487,1237,0.76,1236.6,0,0,59.29,87,18,5.73,135.7,0,0.658272523
Saturday,Affiliate,South,Tablet,Gen Z,Traffic,134990,3594,2.66,3337,149,4.15,34.34,161,18,7.57,9672.77,1,4.286495296
Friday,Affiliate,Central,Mobile,Gen X,Awareness,75067,2408,3.21,3663.29,114,4.73,65.03,139,45,9.82,11537.16,2,4.458843433
Friday,Social,Central,Tablet,Gen X,Leads,124849,3489,2.79,3193.12,159,4.56,51.15,197,39,7.83,15478.62,2,5.50531442
Monday,Affiliate,West,Tablet,Millennials,Leads,72022,815,1.13,619.48,31,3.8,53.76,78,37,6.86,3810.23,2,0.882646969
Sunday,Display,South,CTV,Gen X,Awareness,176313,1657,0.94,1461.41,100,6.04,46.71,113,46,8.69,10274.39,2,1.061980682
Thursday,Affiliate,South,Mobile,Boomers,Awareness,47888,1347,2.81,1139.13,55,4.08,44.95,229,24,9.91,4099.01,2,6.441342299
Saturday,Email,North,Mobile,Gen Z,Sales,37350,463,1.24,222.88,35,7.56,51.38,287,29,5.74,3195.12,3,3.55772423
Monday,Affiliate,North,Tablet,Boomers,App Installs,96186,2888,3,2055.77,102,3.53,54.73,126,30,7.91,3680.43,1,3.783170108
Thursday,Display,West,Desktop,Gen Z,Awareness,201130,2001,0.99,2169.74,35,1.75,59.05,272,30,8.5,2472.77,1,2.706070701
Thursday,Video,East,Desktop,Boomers,Awareness,146520,4497,3.07,5721.67,165,3.67,59.25,151,33,7.84,13648.31,1,4.63450041
Monday,Social,North,Tablet,Gen X,Traffic,103378,2844,2.75,3087.4,178,6.26,66.54,187,35,9.71,14179.53,2,5.14449883
Tuesday,Video,East,Mobile,Gen X,Sales,189285,4821,2.55,4222.81,538,11.16,43.21,196,27,5.51,42126.05,2,4.992027894
Friday,Affiliate,Central,Desktop,Gen Z,Traffic,119399,1742,1.46,1032.43,23,1.32,42.6,197,27,8.57,2709.84,1,2.874178176
Tuesday,Affiliate,West,Mobile,Gen X,App Installs,85731,1147,1.34,811.67,58,5.06,67.16,197,46,6.24,3389.14,2,2.635674377
Wednesday,Email,West,Desktop,Millennials,App Installs,57668,1035,1.79,80.94,96,9.28,34.79,130,24,9.35,6617,3,2.333183048
Wednesday,Affiliate,Central,Desktop,Gen Z,App Installs,86508,656,0.76,416.84,29,4.42,44.77,178,31,10,1501.48,2,1.349794239
Wednesday,Social,North,Desktop,Gen X,App Installs,90571,1940,2.14,2283.31,89,4.59,63.71,115,38,7.52,6159.83,1,2.463260867
Saturday,Affiliate,Central,Tablet,Boomers,Awareness,17530,306,1.75,295.97,7,2.29,34.5,234,36,9.33,161.13,0,4.084654877
Tuesday,Video,North,Tablet,Boomers,Sales,218650,8565,3.92,10790.68,487,5.69,37.77,266,44,6.56,30006.1,1,10.41980334
Monday,Display,North,CTV,Boomers,Leads,101484,1263,1.24,1144.59,42,3.33,41.36,173,22,7.62,3231.48,1,2.153038903
Saturday,Email,North,Desktop,Gen Z,Leads,52625,2682,5.1,20,246,9.17,52.84,222,34,5.18,28928.31,3,11.31409026
Tuesday,Video,Central,CTV,Gen X,Awareness,111249,2616,2.35,3240.46,34,1.3,43.48,193,26,6.21,2588.66,0,4.538359895
Monday,Video,South,Tablet,Gen Z,App Installs,229656,8435,3.67,14056.02,476,5.64,42,166,27,5.68,38700.53,1,6.096988539
Monday,Social,South,Tablet,Gen X,Awareness,85197,2165,2.54,2323.29,95,4.39,34.01,143,43,7.66,4479.45,1,3.633872085
Tuesday,Affiliate,North,Mobile,Boomers,Sales,63877,1353,2.12,1222.37,75,5.54,42.4,191,43,5.64,4305.19,2,4.045634579
Sunday,Search,Central,Tablet,Gen X,Traffic,114996,4788,4.16,3445.21,217,4.53,79.33,108,33,5.92,25156.2,2,4.496712929
Friday,Search,West,Desktop,Gen X,Awareness,151316,5626,3.72,11911.6,340,6.04,36.13,155,20,5.5,20878.89,1,5.762972852
Wednesday,Display,Central,Desktop,Gen Z,App Installs,197514,3202,1.62,2659.47,116,3.62,40.34,118,26,9.89,11472.75,2,1.912958069
Thursday,Email,West,Mobile,Boomers,App Installs,80839,2452,3.03,1166.36,166,6.77,42.53,172,37,3.83,15782.03,3,5.217085813
Wednesday,Search,North,Mobile,Gen Z,Sales,127087,4465,3.51,6749.95,294,6.58,48.25,176,23,7.1,25165.25,2,6.183480608
Thursday,Display,North,Desktop,Gen Z,Sales,132969,1561,1.17,796.17,43,2.75,46.91,87,31,6.88,3514.82,2,1.021343321
Wednesday,Search,East,CTV,Gen Z,Awareness,122292,5382,4.4,8618.23,323,6,47.79,207,46,5.61,16783.12,1,9.109949956
Wednesday,Affiliate,North,Mobile,Gen X,Sales,129169,2131,1.65,180.26,15,0.7,41.98,112,20,5.45,934.93,2,1.847749847
Wednesday,Video,North,CTV,Millennials,App Installs,231850,6090,2.63,8928.84,288,4.73,61.97,160,34,6.11,30639.78,2,4.202717274
Thursday,Affiliate,Central,Mobile,Boomers,Sales,66701,1338,2.01,890.12,28,2.09,45.63,125,21,7.64,1614.14,1,2.507458659
Monday,Video,Central,Tablet,Millennials,Awareness,106285,3979,3.74,7045.05,216,5.43,24.04,121,44,8.32,25059.81,2,4.529886626
Saturday,Social,Central,Tablet,Gen X,Sales,87621,2744,3.13,1828.76,80,2.92,56.64,128,46,8.14,4420,1,4.008536766
Friday,Video,Central,CTV,Millennials,Traffic,254757,7182,2.82,16612.25,199,2.77,56.93,172,34,9.72,17420.14,1,4.848950176
Tuesday,Social,North,Mobile,Millennials,Leads,72812,2519,3.46,1998.1,87,3.45,48.69,5,40,8.89,7501.9,2,0.172979729
Monday,Email,West,Tablet,Gen X,App Installs,47951,1762,3.67,693.98,128,7.26,32.83,164,38,7.27,7686.45,3,6.026318534
Sunday,Email,South,Desktop,Boomers,Leads,61209,1871,3.06,628.71,152,8.12,37.88,155,39,10,16881.3,3,4.737947034
Friday,Email,East,Tablet,Gen X,Awareness,56868,1900,3.34,446.04,139,7.32,66.01,128,36,8.85,16916.41,3,4.276570303
Sunday,Email,Central,Mobile,Boomers,Leads,74062,1484,2,664.87,164,11.05,43.6,156,50,6.4,18400.21,3,3.125813508
Thursday,Social,South,Desktop,Gen Z,Leads,94084,2547,2.71,4267.14,103,4.04,54.95,231,27,8.27,9337.69,1,6.253528762
Wednesday,Social,West,CTV,Gen X,App Installs,103792,2605,2.51,2674.73,73,2.8,64.17,192,44,5.3,4293.72,1,4.818868506
Tuesday,Email,East,Tablet,Boomers,Leads,66683,545,0.82,128.75,38,6.97,53.16,61,21,4.88,2298.03,3,0.498552855
Thursday,Social,North,CTV,Gen Z,Sales,111313,2215,1.99,1375.32,121,5.46,41.54,159,37,6.66,8709.96,2,3.163916164
Sunday,Social,North,Desktop,Millennials,Sales,83685,1458,1.74,1305.75,43,2.95,36.53,140,19,6.33,2338.48,1,2.439146801
Wednesday,Email,South,Desktop,Boomers,Leads,57338,1592,2.78,394.14,77,4.84,48.01,218,31,7.07,6766.39,3,6.052809655
Thursday,Affiliate,West,Desktop,Boomers,Traffic,89077,2339,2.63,701.97,158,6.76,51.32,33,45,6.92,9439.51,3,0.866519977
Monday,Search,East,Mobile,Gen Z,Leads,116497,3987,3.42,4306.15,169,4.24,59.98,99,40,9.75,18901.01,2,3.38818167
Wednesday,Search,Central,Mobile,Millennials,Leads,133781,8893,6.65,15171.84,263,2.96,50.42,123,27,7.75,36588.83,1,8.176340437
Saturday,Video,South,Tablet,Gen Z,Awareness,100481,3015,3,4555.03,186,6.17,72.06,109,25,7.35,18333.41,2,3.270618326
Friday,Social,South,Tablet,Millennials,Traffic,99273,2709,2.73,3368.26,147,5.43,49.55,137,28,4.88,10922.56,2,3.73850896
Friday,Display,South,Tablet,Millennials,Traffic,117062,1007,0.86,839.96,3,0.3,58.52,198,22,7.51,0,0,1.703251269
Tuesday,Social,North,Desktop,Gen X,Awareness,125072,2741,2.19,3163.61,158,5.76,41.04,264,36,7.88,14036.17,2,5.78565946
Tuesday,Search,South,CTV,Gen Z,Leads,95272,5255,5.52,12917.76,304,5.78,39.65,246,37,7.44,20359.61,1,13.56883449
Thursday,Social,East,CTV,Millennials,Leads,74385,2261,3.04,3040.96,0,0,36.03,136,33,8.29,0,0,4.133844189
